text,tox_score,source,has_polite,label
"`NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENDear Wikinews, Wikipedia  since “conflict of interest” “neutral” is an important subject since “conflict of interest” is being herald by wikinews / wikipedia staff and volunteers, including being used by wikipedia/wikinews administrators and editors with which to have an article /story be deleted, and is grounds for action against a contributor, then please immediately provide documentation that editors, administrators and people providing articles and information to wikipedia and wikinews have no conflict of interest to the articles and stories they create, edit, supervise and/or contribute.  For example, did any editor have sexual relationship with a porn star or purchase movies or magazines of a porn star whose bio is listed on wikipedia?   This is a conflict of interest.   Another example, does any administrator, editor or volunteer of Wikinews and Wikipedia including “BlackPearl14``, “SVTCobra”, “Chris Mann” and “Whoville” own Disney stock, have gone to any Disney theme park, watch Disney movies and/or buy Disney products?   Then “BlackPearl14``, “SVTCobra” and “Whoville” and all of these editors and administrators are in conflict of interest.  Does the people involved with the wikinews articles about fossilized fish found in Canada, or with scientific discoveries or with lawsuits, have any connection to these products, places or businesses?  Then this is a conflict of interest.  What kind of verification did Wikinews and Wikipedia use to determine that volunteers including “BlackPearl14``, “SVTCobra” and “Whoville” don’t sell Disney products and have no business with the Walt Disney Company and their affiliates?    As documented volunteers including “BlackPearl14``, “SVTCobra” and “Whoville” together claim “conflict of interest” and delete any contribution in regards to Pirates of the Caribbean for either wikinews or wikipedia, and control it by upholding double standards.  Thus first we must verify wikinews / wikipedia enforcement of their policy of “conflict of interest” and “neutral”.NEWLINE_TOKENNEWLINE_TOKENWikipedia and Wikinews editors don't follow Wikinews' own written polices... “Do you know of an issue that has been forgotten?”. Then you generate and justify reason after reason to state that the above article is not newsworthy, and that wiki does not write old news. You even say one thing, and then later change that to be different claims to justify deletion.   You keep throwing different claims at an article you have targeted because someone had shown the charges to be untrue.   Wikinews and Wikipedia continues to uphold double standards, and then make statements with which to justify it.  Incredible, you ignore any details provided to your counter your claims, and then accuse the person of not acknowledging your control and your new set of claims.  Are you aware that Wikinews editors and wikipedia are in conflict of interest as well?   They proven that they have a network of supporting friends, using double standards, without following Wikinews and wikipedia's own written polices, and such. NEWLINE_TOKENNEWLINE_TOKENWikinews and wikipedia allows editors “fans” to be bias, controlling whatever they choose to write even placing things like porn stars penis size, (copies of that have been documented as well) and to write articles that are one sided, promotional and links to various sites that further promote their cause, yet the editors delete anything that is added that they don’t approve from other people, and then justify reason after reason, such as claiming other people as being a conflict of interest, not being neutral and such if they write or contribute.  It's against wikinews and wikipedia policies to simple delete ``when in doubt don't delete`` and not to show respect when communicating.  Yet you simply deleted the entire talk and all related pages and justify various statements calling it whatever you want to get your friends to sign off on your control.  If you don’t abide by wikinews and wikipedia’s own written policies, then remove all of the polices and stop tell the public to follow standards which are double standards and more..  Does the owner of the company know you are doing stuff like this?`",0.3,wiki_attacks,True,pseudo_civil
NEWLINE_TOKEN:~Welcome. Nice to get thanks for declining a request ;).  '''',0.3,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN Please do not vandalize pages, as you did with this edit to Joy Behar. If you continue to do so, you will be blocked from editing.    `",0.3,wiki_attacks,True,pseudo_civil
"Oh, well Harry finally got his payback on me. I could tell you could not stand that I was right about the Ryanair incident. I also like how you got so upset that your minor incident was not going to be included that went ahead and removed the incidents that the Irish aviation authorities labeled as serious incidents and had been in the article for a few years. Harry do wiki a favor and stay away from aviation articles, you obviously have the same insight into aviation as a two year old has into biology. Do me a favor, since this is two personal attacks in 24hrs, PLEASE permanently block me so I don't waste anymore of my time on this excuse of an encyclopedia. After trying to help this site out, it is obvious that this site is a joke.   NEWLINE_TOKENNEWLINE_TOKEN",0.6,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN==Don't lecture me==NEWLINE_TOKENKeep your hypocritical lectures for those who are stupid enough to pay attention to your incoherent ramblings. I correct both my unsigned comments a before you sent that stupid message' so in the future, kindly keep your vacuous nonsense to yourself.",0.9,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKEN==lipstick on Pigs...==NEWLINE_TOKENYour guy, ``The Prophet`` is not too smart, so he loses.NEWLINE_TOKENBTW thanks for spreading the word on your miserable blogNEWLINE_TOKENthe fact Berry O is not for change, but SOS... Same odleNEWLINE_TOKENShit...WTG bud, just like a WW1 Trench war... The more you and NEWLINE_TOKENyour LEFT WING RADICALS spread poison gas on theNEWLINE_TOKENRepublicans you hate, the green cloud, pours in NEWLINE_TOKENto your trench HERE... It's a HOOT and you and your kindNEWLINE_TOKENcan't help them self...  `",0.7,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKEN==Lipstick on Pigs or How to lose Elections...==NEWLINE_TOKENYour guy, ``The Prophet`` is not too smart, so he loses.NEWLINE_TOKENBTW thanks for spreading the word on your miserable blogNEWLINE_TOKENthe fact Berry O is not for change, but SOS... Same odleNEWLINE_TOKENShit...WTG bud, just like a WW1 Trench war... The more you and NEWLINE_TOKENyour LEFT WING RADICALS spread poison gas on theNEWLINE_TOKENRepublicans you hate, the green cloud, pours in NEWLINE_TOKENto your trench HERE... It's a HOOT and you and your kindNEWLINE_TOKENcan't help them self...  `",0.5,wiki_attacks,True,pseudo_civil
NEWLINE_TOKEN==DEAR BIGNOLE==NEWLINE_TOKENAre you gay or do you just suck AlienTravellers dick sometimes?  I try to figure this out because you are always on his page and always sucking him off.  Please answer me   NEWLINE_TOKEN,0.8,wiki_attacks,True,pseudo_civil
NEWLINE_TOKENNEWLINE_TOKENBIGNOLE YOU ARE A BIG FAGGOT GET A LIFE AND STOP SPENDING ALL DAY ON WIKIPEDIA.  IT IS LIKE 1AM WHERE YOU ARE AND YOU HAVE NO LIFE.  PLEASE FALL OFF A CLIFF.  IF I EVER MEET YOU N THE STREET I WILL PEE ON YOU AND PUSH YOU INTO ONCOMING TRAIN TRAFFIC.  DON'T EVERY TOUCH MY PAGE AGAIN YOU FREAK OF NATURE,0.7,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKENFortunately, I don't have as much time you on my hands. Remove references and do what you like, but please make sure you get psychiatric help.",0.5,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN: Deleting information that is not to Wiki-standards is fine. As I said before, just rewrite it. I was going to do it anyway. But please don't make silly threats. Let's just get on with the business of editing.NEWLINE_TOKENNEWLINE_TOKEN",0.4,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN== ``SCIENTIFIC`` SKEPTIC ???! ==NEWLINE_TOKENNEWLINE_TOKENHe never went to college, so why this article calls him a scientific skeptic ? May be some people of his skeptic team are real scientifics, they sure got graded from some college, but this ``debunker`` never went to any college ! so how can wikipedia call him a ``scientific``? Do you know at least if he uses a scientific method for whatever he tries to debunk ?NEWLINE_TOKENPeople, he didn't finished high school !!!NEWLINE_TOKENNEWLINE_TOKENhttp://www.sptimes.com/Floridian/41498/The__quack__hunter.html  —Preceding unsigned comment added by    NEWLINE_TOKENNEWLINE_TOKEN:You can't even write proper English. What college did you go to?  ' NEWLINE_TOKEN::Thanks for the link, though. That's a great article on the amazing one.   NEWLINE_TOKENNEWLINE_TOKEN: I think scientific skepticism is related to following the scientific method, not formal education   NEWLINE_TOKEN::For sure. The user 82.224.230.5 would likely know that. It's just trolling behavior.  ' NEWLINE_TOKENNEWLINE_TOKENI'm not english and I rather be trolling right now than being a 12/13 years old wikipedia non-life geek (you know what I'm talkng about)!NEWLINE_TOKEN:Oh, we know what you're talking about, all right. Trust me.   NEWLINE_TOKEN::His IP is French, so, yeah, I won't hold his English skills against him. His personality, and his intellectual abilities, however, are things that I will hold against him. NEWLINE_TOKEN::Back on topic, though, it is a common mistake that people make. People fail to understand that finding out the cause of flummery is a field in and of itself. Knowing when you need to enlist the help of an expert, and knowing what the expert is actually able to do, instead of assuming that 'expert ~= god' - that is a skill that many people lack. I suspect that Randi knows more about most scientific fields than many experts know about scientific fields outside their expertise.   NEWLINE_TOKENNEWLINE_TOKENSo according to you, it's enough to only ``suspect`` his scientifc knowledge to make disappear any kind of information related to his educational background ?!  I mean, is this the way wikipedia works ? you ``suspect``, how sure is that?! why didn't you even ``wonder``, that would have been a better reason for making disappear my contribution about his educational career don't you think ?!NEWLINE_TOKENI can't believe guys like you run wikipedia like kings of the info.. simply pitious.—Preceding unsigned comment added by   •  NEWLINE_TOKEN:I guess we should leave the 'no high-school' line in there.  It has nothing to do with 'scietific' vs 'non-scientific'.   His methods are unquestionably scientific, which of course explains why so few high profile psychics and fakers apply for the million dollar challenge.    NEWLINE_TOKEN::I added it back in with a bit of useful context, and minus the inferred line about never having been to college, which is not supported by the given source.  reverted to his previous version of the article (possibly having misread my cleanup), with the WP:OR assumption that ``how could he have been to college if he didn't even finished high school ?! it's logic !!``   NEWLINE_TOKENNEWLINE_TOKEN::: Works for me.  I'm guessing if he can teach college without a high-school degree, he could have attended college as well.  -)    NEWLINE_TOKENNEWLINE_TOKEN::::The IP again demonstrates that he's either a troll or an idiot, or both.  '''' `",0.6,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN===Warning regarding your edit to Talk:Civil Disobedience (Thoreau).===NEWLINE_TOKEN Please stop. If you continue to blank out or delete portions of page content, templates or other materials from Wikipedia, you will be blocked from editing. -'''' `",0.3,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN:After the citation it looked like a comma, so please excuse me and I do apologise. I still think you could be nicer. Less of a WP:DICK and more of a Wikipedian. Just try to be nice! Please! I don't see what's so hard about it... I can be nice to you, why can't you be nice to me?",0.4,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENplease, please killyourself you whiney little jewish faggot",1.0,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENyou have serious problems paladin, you project all your own insecurities and circular logic onto others, when you should be directing it to yourself, you are constantly hypocritical and have some kind of mental problem that stops you from basic common sense. please kill yourself",0.6,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN:::Max, I seriously don't give a flying fuck about you, Jakezing, or your attitudes towards each other. What's done is done. What you need to do now is move on. Forget about Jake. You'll probably never see him again on Wikipedia. You've spoiled your otherwise-clean record dealing with that pompous jackass, and you don't need to do any more damage to it. So he didn't tell you why he had a problem with you. Quite frankly, I can't understand why either of you kept arguing with the other for so long. I believe that's just poor judgment, really. In any case, I don't have to help you with anything, nor will I. The only reason I stepped into this was because I was trying to stop you two from ripping each others' throats out, and that didn't do any good, since you two just kept right on. He might have confused you with someone else, but that was no reason for you to keep harassing him about it. You and him both have displayed abuse of WP:CIVIL and WP:NPA on countless occasions. Now, please, do us all a favor and go on your way. ()",0.9,wiki_attacks,True,pseudo_civil
