text,label,tox_score,source
"`Talk:Jack Abramoff/Archive 2NEWLINE_TOKENFrom Wikipedia, the free encyclopediaNEWLINE_TOKEN< Talk:Jack AbramoffNEWLINE_TOKENTAB_TOKENThis is an archive of past discussions. Do not edit the contents of this page. If you wish to start a new discussion or revive an old one, please do so on the current talk page.NEWLINE_TOKENContents  [hide] NEWLINE_TOKEN1 COPYVIONEWLINE_TOKEN1.1 TycoNEWLINE_TOKEN2 COPYVIONEWLINE_TOKEN2.1 TycoNEWLINE_TOKEN3 The Indian tribes scandalNEWLINE_TOKEN4 The email trailNEWLINE_TOKEN5 Isn't abramoff conected to the murder of a florida man too?NEWLINE_TOKEN6 should we mention John Doolittle and the Nor Cal Morman cabal?NEWLINE_TOKEN7 Ronnie Earle started investigation?NEWLINE_TOKEN8 Ronnie Earle seems to be the guyNEWLINE_TOKEN9 better pic need one that doesn't violated copyrightsNEWLINE_TOKEN10 better info+can we use this pic?....please?NEWLINE_TOKEN11 new stuffNEWLINE_TOKEN12 The murder indictmentNEWLINE_TOKEN13 Removal of speedy deletion tag.NEWLINE_TOKEN14 Attempt to delete important factsNEWLINE_TOKEN15 NPOVNEWLINE_TOKEN16 news on his ex-partnerNEWLINE_TOKEN17 Speculation on guilty pleaNEWLINE_TOKEN18 Remove fraudster catNEWLINE_TOKEN19 can we use this?NEWLINE_TOKEN20 Mental health treatments?NEWLINE_TOKEN21 useful linksNEWLINE_TOKEN22 they can run...NEWLINE_TOKEN23 Osama Bin Laden, Mohamed Atta, and AbramoffNEWLINE_TOKEN24 EducationNEWLINE_TOKEN25 Needs Revision in Light of 1/04/06 Guilty PleaNEWLINE_TOKEN26 Lobbyist worksNEWLINE_TOKEN27 Byron DorganNEWLINE_TOKEN28 Israel-PalestineNEWLINE_TOKEN29 Donations to Republicans and DemocratsNEWLINE_TOKEN30 Intro removal by Phase1NEWLINE_TOKEN31 Proposed rewriteNEWLINE_TOKEN32 Proposed rewrite  Reinventing a Wheel anywhere?NEWLINE_TOKEN33 Please stop the insanityNEWLINE_TOKEN33.1 Simplistic scenario for those who lack the sense referred to as commonNEWLINE_TOKEN34 Unexplained deletion of Party AffiliationNEWLINE_TOKEN35 Representative #1 ?NEWLINE_TOKEN36 ReligionNEWLINE_TOKEN37 Revert war about a Juan Cole linkNEWLINE_TOKEN38 Religion & Israel- Striking a ballanceNEWLINE_TOKEN39 ``Pleaded`` vs. ``Pled``NEWLINE_TOKEN40 Rewrite!NEWLINE_TOKEN41 Transition TeamNEWLINE_TOKEN42 Request to lockNEWLINE_TOKEN43 Contributions to CongressNEWLINE_TOKEN44 ummmmmmm..... FACT CHECKNEWLINE_TOKEN45 NPOV Dispute re: ``Connection to Israel-Palestine``NEWLINE_TOKEN46 The Secret of NIMHNEWLINE_TOKEN47 early postNEWLINE_TOKEN48 useful?NEWLINE_TOKEN49 2000 Election RecountNEWLINE_TOKEN50 Clean out massive anon messNEWLINE_TOKEN51 Again with the Jewish & Israel remarksNEWLINE_TOKEN52 Watching the Jew-Hatred on the Abramoff pageNEWLINE_TOKEN53 How is it you askNEWLINE_TOKEN54 We should put aside our differences and unite against our real enemy...NEWLINE_TOKEN55 mentioning religionNEWLINE_TOKEN56 A changeNEWLINE_TOKEN57 RFC on Brad/85.250.193.168NEWLINE_TOKEN58 Israel connection to (sniper?) training schoolNEWLINE_TOKEN59 BLOCKING OUT THE JEWISH EDITORSNEWLINE_TOKEN60 The Indian tribes scandalNEWLINE_TOKEN61 The email trailNEWLINE_TOKEN62 Isn't abramoff conected to the murder of a florida man too?NEWLINE_TOKEN63 should we mention John Doolittle and the Nor Cal Morman cabal?NEWLINE_TOKEN64 Ronnie Earle started investigation?NEWLINE_TOKEN65 Ronnie Earle seems to be the guyNEWLINE_TOKEN66 better pic need one that doesn't violated copyrightsNEWLINE_TOKEN67 better info+can we use this pic?....please?NEWLINE_TOKEN68 new stuffNEWLINE_TOKEN69 The murder indictmentNEWLINE_TOKEN70 Removal of speedy deletion tag.NEWLINE_TOKEN71 Attempt to delete important factsNEWLINE_TOKEN72 NPOVNEWLINE_TOKEN73 news on his ex-partnerNEWLINE_TOKEN74 Speculation on guilty pleaNEWLINE_TOKEN75 Remove fraudster catNEWLINE_TOKEN76 can we use this?NEWLINE_TOKEN77 Mental health treatments?NEWLINE_TOKEN78 useful linksNEWLINE_TOKEN79 they can run...NEWLINE_TOKEN80 Osama Bin Laden, Mohamed Atta, and AbramoffNEWLINE_TOKEN81 EducationNEWLINE_TOKEN82 Needs Revision in Light of 1/04/06 Guilty PleaNEWLINE_TOKEN83 Lobbyist worksNEWLINE_TOKEN84 Byron DorganNEWLINE_TOKEN85 Israel-PalestineNEWLINE_TOKEN86 Donations to Republicans and DemocratsNEWLINE_TOKEN87 Intro removal by Phase1NEWLINE_TOKEN88 Proposed rewriteNEWLINE_TOKEN89 Proposed rewrite  Reinventing a Wheel anywhere?NEWLINE_TOKEN90 Please stop the insanityNEWLINE_TOKEN90.1 Simplistic scenario for those who lack the sense referred to as commonNEWLINE_TOKEN91 Unexplained deletion of Party AffiliationNEWLINE_TOKEN92 Representative #1 ?NEWLINE_TOKEN93 ReligionNEWLINE_TOKEN94 Revert war about a Juan Cole linkNEWLINE_TOKEN95 Religion & Israel- Striking a ballanceNEWLINE_TOKEN96 ``Pleaded`` vs. ``Pled``NEWLINE_TOKEN97 Rewrite!NEWLINE_TOKEN98 Transition TeamNEWLINE_TOKEN99 Request to lockNEWLINE_TOKEN100 Contributions to CongressNEWLINE_TOKEN101 ummmmmmm..... FACT CHECKNEWLINE_TOKEN102 NPOV Dispute re: ``Connection to Israel-Palestine``NEWLINE_TOKEN103 The Secret of NIMHNEWLINE_TOKEN104 early postNEWLINE_TOKEN105 useful?NEWLINE_TOKEN106 2000 Election RecountNEWLINE_TOKEN107 Clean out massive anon messNEWLINE_TOKEN108 Again with the Jewish & Israel remarksNEWLINE_TOKEN109 Watching the Jew-Hatred on the Abramoff pageNEWLINE_TOKEN110 How is it you askNEWLINE_TOKEN111 We should put aside our differences and unite against our real enemy...NEWLINE_TOKEN112 mentioning religionNEWLINE_TOKEN113 A changeNEWLINE_TOKEN114 RFC on Brad/85.250.193.168NEWLINE_TOKEN115 Israel connection to (sniper?) training schoolNEWLINE_TOKEN116 BLOCKING OUT THE JEWISH EDITORSNEWLINE_TOKENCOPYVIONEWLINE_TOKENNEWLINE_TOKENThis article and it's sister screed are embarrassments to wikipedia. They're essentially the same and both reflect the authors politocal hatred and zeal. Both also have severe irredemable copyright problems and are and emba",pseudo_civil,0.4,wiki_attacks
"`Thanks, eh the translation for Osterbrunnen is pretty bad!♦  NEWLINE_TOKENNEWLINE_TOKEN`",pseudo_civil,0.3,wiki_attacks
"Thanks NEWLINE_TOKENNEWLINE_TOKENThank you for your support at my RfA. I will do my best to live up to people's confidence in me. (I feel peculiar editing through protection to thankspam you, but damnit, you deserve my thanks.)   NEWLINE_TOKENNEWLINE_TOKEN",pseudo_civil,0.4,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENWill you help me rephrase my comment as a civil criticism?  Since you're like, a professional Wikipedia contributor or some shit? (bahahaha...bet that pays real well, huh??)  Basically, in my civil criticism, I'd like to communicate that this Tgeairn douche bag is a huge ass hat, he wastes his life on this punchline of a website playing hall monitor.  It's like he wasn't loved as a child, or wasn't cool enough (?) to be a hall monitor as a kid.  I'd also like to express how he enjoys making love to various domesticated and non-domesticated animals on a regular basis, and also spills his seed on other Wikipedia poindexters every once in a while.  As a professional Wikipedia user (bahahahahahahha!) can you help me, a n00b, express this as part of a civil criticism?  I'd really like this Tgeairn ass hat to feel really bad about his life choices as a result, that's my goal.  Thanks Tgeairn!",pseudo_civil,0.6,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN==Totally kicked in the nuts==NEWLINE_TOKENNEWLINE_TOKENOh dude, you totally have me down on the ground, I beg your forgiveness and promise to follow all rules from now on.  Please forgive me.  NEWLINE_TOKENAnd BTW, I am impresssed with your use of the math lib from mediawiki on your user page.  There are few masters of that script construct.  Impressive.",pseudo_civil,0.5,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN::::Actually, I think the main problem here is you, MF.  This is the third time you have made some allusion to me being racist.  I have ignored the accusations so far, but its continuation shows me this is a good example of the pot calling the kettle black.  Please show me ANY indication, ANYTHING I have said that would indicate I have any sort of racist agenda.  In the meantime, I laugh in your face; you really have exposed yourself now and not just to me.",pseudo_civil,0.6,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN:I won't stop that. Sometimes Germanic equals Germany or todays people of Germanic descent. Germanic is the category above Germans, Englishmen, Norwegians and so on. Why should I stop that? It must be someone's history. History can not exist without context. I see that in context. If you are not able to do that please stop tripping on my nerves.",pseudo_civil,0.5454545454545454,wiki_attacks
", 16 April 2012 (UTC)NEWLINE_TOKEN::::::This article is being controlled by a pro-MGM circumfetishist who is violating multiple Wikipedia policies and is highly disruptive. Please stop! If any article needs a the POV tag as a badge of shame, it's this one.   04:29",pseudo_civil,0.3,wiki_attacks
"Okay, I'm sorry, I didn't know that telling someone what I thought of them was abuse, I called him a coward and an idiot, and I just lost my rag because I believed that he'd unfairly blocked my friends, I'm sorry but we all lose our heads sometimes and I was just annoyed, please unblock me, if you do, can you give me the template which takes me to recent vandalism. Thanks",pseudo_civil,0.4,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN::So you blocked me because I reverted WTF's edits? If that's the case, then why isn't  also being blocked (not that I'm suggesting you do so)? I reverted the user's edits twice (which, in that context, is not in violation of any policy that I know of), but please remember that I wasn't the only one reverting them. They were against established consensus, as pointed out by  during the AN3 discussion, and who reverted them for the third time. If all users involved are to be mentioned out of fairness, why have this user's reverts not been brought up? This wasn't two users both reverting each other's edits back and forth. I'm perfectly aware of telling WTF to ``shut [his] hole``, which could be considered a breach of civility (depending on which admin you ask), but a personal attack worthy of a block? The comment was made in response to repeated instances of ``yelling`` and accusations of vandalism on my talk page (here), when I had done nothing to warrant any arguing on behalf of the user making the comments. I never even contacted . All I did was react to irrelevant complaints being listed on my talk page. Quite frankly, this entire situation seems to be a case of WP:CDB, if you don't mind me saying so.   `",pseudo_civil,0.5,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN==UNBLOCK - the question of integrity is not an issue for moderators?==NEWLINE_TOKENNEWLINE_TOKENRegardless of the WP:TRUTH that you seem to think you hold, Wikipedia works on a) WP:CONSENSUS, b) reliable sources, and c) a collegial editing environment. Your edits clearly show you're harassing an editor that you disagree with. You will not be permitted to continue that way. Please also note: stop typing in ALL CAPS - it's considered to be shouting, and that doesn't go over well on the internet (talk→ BWilkins ←track) NEWLINE_TOKENNEWLINE_TOKENRegardless of the WP:TRUTH that you seem to think you hold -  No, those rules are from WIKIPEDIA not me. What i dont see is you addressing the blatent biased opinion, synthesis, on an article which is viewed by others.NEWLINE_TOKENNEWLINE_TOKENPlease tell me does wikipedia allow ADMINS to hold a biased one sided opinion? When SIKH HISTORY admin have openly declared adherence to a strict orthodox viewpoint, you as MOD should really be enforcing wikipedias own rules on your own admin. You unblocking me is secondry to the blatent disregard for wikipedia rules on diet in sikhism. So its NOT MY truth that i hold, its wikikpedia rules that i hold, which YOU disregard. Now you have barred me, because you deem me argument on integrity an attack on ADMIN, when i have repeated over and over again, its an ISSUE of an article which is purely one sided. Now does wikipedia allow blatant disregard of rules from their own ADMIN? NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENFrom the same scholar, same book, same ISBN NUMBER, one rejected and one accepted, the accepted statement fits in with the ADMINS own orthodox stance which he has openly declared on his Wikipedia page. NEWLINE_TOKENNEWLINE_TOKEN1.QUOTE FROM ARTICLE - Gobind Singh Mansukhani states how vegetarianism and meat-eating has been left to the individual Sikh. 2.QUOTE FROM DELETED PASSAGE -scholars hold a view that Sikhism has an ambivalent view on diet, yet some accept that there are, NEWLINE_TOKENNEWLINE_TOKEN“passages against meat eating”. REF for both 1 and 2. Gobind Singh Mansukhani, Introduction to Sikhism, Delhi: Hemkunt Press, ISBN 81-7010-181-6, “There are passages against meat, in the Adi Granth”. Both references from the SAME scholar, yet one is accepted which is favor of an ambivalent view towards diet, while another assessment from the same scholar admitting their are passages against meat eating, is not accepted. Why the Double standards? NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENWhy does the ADMIN on sikhhistory, blatantly support their own ideological stance, to the point of synthesis, and selectively using texts and passages, from authors who they cite, and then reject the same authors when going against their position? NEWLINE_TOKENNEWLINE_TOKENHow can you adressing harassment, yet make no attempt on addressing the issue of BIAS in your articles? Do you only protect the Orthodox Sunni islamic view? and the unorthodox shia view?...IF that is not the case, then please can you tell me why sikhhistory ADMIN have taken the biased stance of only abiding by an orthodox POV.NEWLINE_TOKENNEWLINE_TOKENI dont think these questions im asking is harassment, but if my objection is avoided time and again, and the same allegations being made towards the same ADMIN for being one sided, you again have AVOIDED the issue at hand, which is a biased article protected by ADMIN to support their own beleifs, i think that is a greater offense than my trying to get some sense from the ADMIN in question. lol.",pseudo_civil,0.3,wiki_attacks
